#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
#yr,mo,dy,hr,mn,m,m,sec,m,sec,-,degT,-,sec,degT
2022,2,1,0,56,1.3,0.8,13.3,0.9,6.7,NW,NE,AVERAGE,7.4,311
2022,2,1,0,26,1.3,0.9,14.3,0.9,6.2,NW,NE,SWELL,7.7,311
2022,1,31,23,56,1.4,1.1,14.3,0.9,6.7,NW,NE,SWELL,8.2,315
2022,1,31,23,26,1.3,0.9,13.3,0.9,6.7,NW,NE,SWELL,7.9,307
2022,1,31,22,56,1.3,0.9,13.3,0.9,6.7,NW,NE,SWELL,7.7,308
2022,1,31,22,26,1.3,0.9,14.3,0.9,7.1,NW,NE,SWELL,7.8,314
2022,1,31,21,56,1.3,0.9,14.3,1,6.7,NW,NE,AVERAGE,7.7,317
2022,1,31,21,26,1.2,0.8,14.3,0.9,6.7,NW,NE,AVERAGE,7.8,307
2022,1,31,20,56,1.3,0.9,13.3,0.9,6.7,NW,NE,SWELL,7.9,307
2022,1,31,20,26,1.4,0.9,14.3,1,6.7,NW,NE,AVERAGE,8,317
2022,1,31,19,56,1.4,1.1,14.3,0.9,7.1,NW,NE,SWELL,8.6,314
2022,1,31,19,26,1.4,0.9,14.3,1,7.1,NW,NE,AVERAGE,7.9,318
2022,1,31,18,56,1.3,0.9,13.3,0.9,7.1,NW,NE,SWELL,8.1,312
2022,1,31,18,26,1.3,0.9,14.3,0.9,6.7,NW,NE,SWELL,7.9,315
2022,1,31,17,56,1.4,0.9,14.3,1,6.7,NW,NE,AVERAGE,7.9,310
2022,1,31,17,26,1.3,1,14.3,0.9,5.9,NW,NE,SWELL,8.2,312
2022,1,31,16,56,1.4,1,15.4,1,6.7,NW,NE,SWELL,8.1,321
2022,1,31,16,26,1.4,1,15.4,0.9,6.7,NW,NE,SWELL,8.3,312
2022,1,31,15,56,1.3,0.9,15.4,0.9,6.2,NW,NE,SWELL,8.1,317
2022,1,31,15,26,1.4,1,15.4,0.9,6.7,NW,NE,SWELL,8.7,314
2022,1,31,14,56,1.2,0.9,15.4,0.8,6.2,NW,NE,SWELL,8.2,311
2022,1,31,14,26,1.4,1.1,15.4,0.8,6.2,NW,NE,SWELL,9,307
2022,1,31,13,56,1.5,1.2,15.4,0.8,6.7,NW,NE,SWELL,9.2,310
2022,1,31,13,26,1.3,0.9,15.4,0.9,6.7,NW,NE,SWELL,8.3,305
2022,1,31,12,56,1.2,0.9,15.4,0.8,6.2,NW,NNE,SWELL,8.2,315
2022,1,31,12,26,1.2,0.9,16.7,0.8,6.7,NW,NE,SWELL,8.4,314
2022,1,31,11,56,1.2,1,16.7,0.8,6.2,NW,NNE,SWELL,8.8,317
2022,1,31,11,26,1.1,0.9,14.3,0.8,6.7,NW,NNE,SWELL,8.4,310
2022,1,31,10,56,1.2,0.9,16.7,0.8,6.7,NW,NNE,SWELL,8.5,319
2022,1,31,10,26,1.1,0.8,15.4,0.7,6.7,NW,NE,SWELL,8.2,314
2022,1,31,9,56,1.1,0.8,12.5,0.7,6.7,NNW,NNE,SWELL,8.1,345
2022,1,31,9,26,1.2,0.9,14.3,0.8,6.7,NW,NNE,SWELL,8.3,318
2022,1,31,8,56,1,0.8,14.3,0.7,6.7,NW,NNE,SWELL,7.8,314
2022,1,31,8,26,1.1,0.8,13.3,0.7,6.7,NNW,NE,SWELL,8.1,329
2022,1,31,7,56,1.1,0.8,12.5,0.8,6.7,NNW,NNE,SWELL,8.1,339
2022,1,31,7,26,1.1,0.8,12.5,0.8,6.7,NNW,NNE,SWELL,7.9,329
2022,1,31,6,56,1.1,0.8,13.3,0.8,6.7,NW,NNE,SWELL,8,321
2022,1,31,6,26,1.1,0.7,11.8,0.8,6.7,NNW,NNE,AVERAGE,7.5,343
2022,1,31,5,56,1.2,1,12.5,0.8,6.7,NNW,NNE,SWELL,8.3,340
2022,1,31,5,26,1.1,0.8,14.3,0.8,6.7,WNW,NNE,SWELL,7.3,301
2022,1,31,4,56,1.3,1,14.3,0.8,9.9,NW,NNW,SWELL,7.8,305
2022,1,31,4,26,1.2,0.8,12.5,0.8,9.9,NW,NNW,SWELL,7.2,312
2022,1,31,3,56,1.2,0.9,14.3,0.8,6.7,NW,NE,SWELL,7.3,314
2022,1,31,3,26,1.3,0.9,12.5,0.8,6.7,NNW,NNE,SWELL,7.3,331
2022,1,31,2,56,1.1,0.8,14.3,0.8,9.9,NW,NW,SWELL,6.6,311
2022,1,31,2,26,1.3,1,12.5,0.8,9.9,N,NNW,SWELL,7.7,350
2022,1,31,1,56,1.2,0.9,12.5,0.8,6.7,NW,NNE,SWELL,7.1,315
2022,1,31,1,26,1.2,0.8,13.3,0.9,6.7,NNW,NNE,AVERAGE,6.5,336
2022,1,31,0,56,1.3,1,13.3,0.9,6.7,NNW,NNE,SWELL,6.6,332
2022,1,31,0,26,1.3,0.9,11.8,0.9,6.7,N,NNE,SWELL,6.3,349
2022,1,30,23,56,1.2,0.8,13.3,0.9,6.2,NW,NNE,AVERAGE,6.1,315
2022,1,30,23,26,1.3,0.9,13.3,0.8,5.3,NW,NE,SWELL,6.8,325
2022,1,30,22,56,1.3,0.9,13.3,0.9,6.7,NNW,NNE,SWELL,6.8,331
2022,1,30,22,26,1.3,1,15.4,0.9,7.1,NW,NNE,SWELL,7.3,312
2022,1,30,21,56,1.3,0.9,12.5,0.9,7.1,NW,NNE,SWELL,6.7,304
2022,1,30,21,26,1.4,1.1,13.3,0.9,6.7,NW,NNE,SWELL,7.6,311
2022,1,30,20,56,1.3,1,13.3,0.9,9.9,NNW,NNW,SWELL,7.7,328
2022,1,30,20,26,1.3,1,13.3,0.8,7.1,NW,NNE,SWELL,7.9,326
2022,1,30,19,56,1.4,1.2,12.5,0.8,6.7,NNW,NNE,SWELL,8.8,328
2022,1,30,19,26,1.6,1.3,13.3,0.9,6.7,NNW,NNE,SWELL,9.1,329
2022,1,30,18,56,1.4,1,13.3,0.9,6.2,NW,NNE,SWELL,8.1,318
2022,1,30,18,26,1.6,1.4,13.3,0.9,6.2,NNW,NNE,SWELL,9.3,333
2022,1,30,17,56,1.6,1.4,13.3,0.8,7.1,NNW,NNE,SWELL,9.4,328
2022,1,30,17,26,1.5,1.2,11.8,0.9,6.2,NNW,NNE,SWELL,8.8,340
2022,1,30,16,56,1.7,1.4,14.3,0.9,6.7,NW,NNE,SWELL,9.4,324
2022,1,30,16,26,1.7,1.4,14.3,0.9,6.7,NW,NNE,SWELL,9.6,315
2022,1,30,15,56,1.6,1.4,13.3,0.9,6.7,NNW,NNE,SWELL,9.2,328
2022,1,30,15,26,1.6,1.4,14.3,0.8,6.2,NW,NNE,SWELL,9.2,324
2022,1,30,14,56,1.6,1.3,13.3,0.9,6.7,NW,NNE,SWELL,9,319
2022,1,30,14,26,1.5,1.3,14.3,0.8,7.1,NW,N,SWELL,9.1,317
2022,1,30,13,56,1.6,1.3,14.3,0.8,6.2,NW,NNE,SWELL,9.2,317
2022,1,30,13,26,1.8,1.5,14.3,0.8,6.7,NW,N,SWELL,10.1,325
2022,1,30,12,56,1.5,1.2,14.3,0.8,6.2,NW,NNE,SWELL,9.1,326
2022,1,30,12,26,1.6,1.4,13.3,0.8,6.7,NW,N,SWELL,9.8,326
2022,1,30,11,56,1.7,1.5,14.3,0.8,6.7,NW,N,SWELL,10.1,318
2022,1,30,11,26,1.5,1.3,14.3,0.8,7.1,NNW,NNE,SWELL,9.6,332
2022,1,30,10,56,1.6,1.4,14.3,0.8,7.1,NW,NNE,SWELL,9.9,318
2022,1,30,10,26,1.5,1.3,14.3,0.8,6.7,NW,N,SWELL,10,321
2022,1,30,9,56,1.5,1.4,15.4,0.7,7.1,NW,NNE,SWELL,10.1,314
2022,1,30,9,26,1.7,1.5,15.4,0.7,7.1,NW,N,SWELL,11,317
2022,1,30,8,56,1.8,1.6,15.4,0.8,9.9,NW,NNW,SWELL,11,315
2022,1,30,8,26,1.4,1.3,15.4,0.7,9.9,NW,NNW,SWELL,9.9,307
2022,1,30,7,56,1.6,1.4,15.4,0.7,9.9,NW,NNW,SWELL,10.3,319
2022,1,30,7,26,1.6,1.4,14.3,0.7,9.9,NW,NW,SWELL,10.5,326
2022,1,30,6,56,1.4,1.2,15.4,0.7,9.9,NW,NW,SWELL,9.4,312
2022,1,30,6,26,1.5,1.3,14.3,0.7,9.9,NNW,NW,SWELL,9.5,328
2022,1,30,5,56,1.6,1.4,16.7,0.7,9.9,NW,NW,SWELL,9.7,308
2022,1,30,5,26,1.4,1.1,15.4,0.7,9.9,NW,NW,SWELL,8.7,317
2022,1,30,4,56,1.5,1.3,14.3,0.8,6.2,NW,NE,SWELL,9.2,318
2022,1,30,4,26,1.6,1.4,14.3,0.7,7.7,NW,NE,SWELL,9.4,324
2022,1,30,3,56,1.8,1.6,15.4,0.7,9.9,NW,NW,SWELL,10.2,308
2022,1,30,3,26,1.6,1.5,15.4,0.7,5.3,NW,NE,SWELL,9.5,310
2022,1,30,2,56,1.8,1.6,15.4,0.7,5.9,NW,NE,SWELL,10.2,311
2022,1,30,2,26,1.8,1.7,15.4,0.8,9.9,NW,NW,SWELL,10.3,317
2022,1,30,1,56,1.9,1.7,15.4,0.8,9.9,NW,NW,SWELL,10.2,314
2022,1,30,1,26,1.8,1.6,15.4,0.8,5.6,NW,NE,SWELL,10.2,311
2022,1,30,0,56,1.7,1.5,14.3,0.8,9.9,NW,NW,SWELL,9,310
2022,1,30,0,26,1.7,1.6,16.7,0.8,9.9,NW,NW,SWELL,9.7,305
2022,1,29,23,56,1.8,1.6,15.4,0.8,9.9,NW,NW,SWELL,9.7,312
2022,1,29,23,26,1.6,1.4,16.7,0.8,6.2,WNW,NNE,SWELL,9.3,293
2022,1,29,22,56,1.8,1.6,15.4,0.8,5.9,NW,NE,SWELL,9.9,305
2022,1,29,22,26,1.8,1.6,14.3,0.8,6.2,WNW,N,SWELL,9.8,303
2022,1,29,21,56,1.9,1.7,14.3,0.8,7.7,NW,NE,SWELL,10.3,308
2022,1,29,21,26,2,1.9,15.4,0.8,5.6,NW,NE,SWELL,11.1,307
2022,1,29,20,56,1.9,1.7,14.3,0.7,6.7,NW,NNE,SWELL,10.7,310
2022,1,29,20,26,1.9,1.8,16.7,0.8,6.2,WNW,NNE,SWELL,10.7,301
2022,1,29,19,56,1.7,1.6,15.4,0.7,5.9,NW,NE,SWELL,11.3,312
2022,1,29,19,26,1.8,1.7,16.7,0.6,6.7,NW,N,SWELL,12.1,311
2022,1,29,18,56,1.7,1.6,15.4,0.6,9.9,NW,NNW,SWELL,12.2,311
2022,1,29,18,26,1.6,1.5,14.3,0.6,7.1,NW,N,SWELL,12,308
2022,1,29,17,56,1.7,1.6,15.4,0.6,9.9,NW,NNW,SWELL,12.1,318
2022,1,29,17,26,1.6,1.6,16.7,0.5,9.9,NW,N,SWELL,12.2,315
2022,1,29,16,56,1.8,1.7,15.4,0.6,9.9,NW,NNW,SWELL,12.5,308
2022,1,29,16,26,1.7,1.6,16.7,0.6,9.9,NW,NW,SWELL,11.9,317
2022,1,29,15,56,1.6,1.5,16.7,0.6,9.1,NW,NNW,SWELL,11.1,314
2022,1,29,15,26,1.9,1.8,15.4,0.6,8.3,NW,NNE,SWELL,12.6,310
2022,1,29,14,56,1.5,1.4,15.4,0.6,9.9,NW,NNW,SWELL,11.2,312
2022,1,29,14,26,1.5,1.4,15.4,0.6,9.9,NW,NNW,SWELL,11.4,315
2022,1,29,13,56,1.5,1.4,15.4,0.6,9.1,NW,NNW,SWELL,11.3,315
2022,1,29,13,26,1.2,1.1,15.4,0.6,9.9,NW,NNW,SWELL,9.7,315
2022,1,29,12,56,1.4,1.2,15.4,0.6,9.1,NW,N,SWELL,10.3,314
2022,1,29,12,26,1.2,1.1,16.7,0.6,9.1,NW,NNW,SWELL,9.6,312
2022,1,29,11,56,1.1,1,16.7,0.6,9.9,WNW,NNW,SWELL,9.1,303
2022,1,29,11,26,0.9,0.7,15.4,0.6,9.9,NW,NNW,SWELL,7.9,310
2022,1,29,10,56,0.9,0.8,15.4,0.6,9.9,WNW,NW,SWELL,8.7,303
2022,1,29,10,26,0.9,0.7,14.3,0.5,9.1,WNW,NW,SWELL,8.5,298
2022,1,29,9,56,0.9,0.7,15.4,0.6,9.9,NW,NW,SWELL,8.3,310
2022,1,29,9,26,0.8,0.6,16.7,0.6,9.9,NW,NW,SWELL,7.5,311
2022,1,29,8,56,0.9,0.6,16.7,0.6,9.9,NW,NW,SWELL,7.6,319
2022,1,29,8,26,0.9,0.7,16.7,0.6,9.9,NW,NW,SWELL,7.9,307
2022,1,29,7,56,0.9,0.7,16.7,0.6,9.9,NW,NNW,SWELL,8.3,312
2022,1,29,7,26,0.8,0.6,15.4,0.6,8.3,NW,NNE,SWELL,8.2,307
2022,1,29,6,56,0.8,0.6,16.7,0.6,9.9,NW,NNW,SWELL,8.3,314
2022,1,29,6,26,0.8,0.5,16.7,0.5,9.9,NW,NNW,N/A,8.1,308
2022,1,29,5,56,0.8,0.6,16.7,0.6,9.1,NW,MM,SWELL,7.8,311
2022,1,29,5,26,0.8,0.5,16.7,0.6,9.9,NW,NW,N/A,7.4,305
2022,1,29,4,56,0.8,0.5,16.7,0.6,9.9,NW,NW,AVERAGE,7.4,319
2022,1,29,4,26,0.8,0.5,10.5,0.6,9.9,NW,NNW,AVERAGE,7.1,324
2022,1,29,3,56,0.8,0.5,11.1,0.6,9.9,WNW,NW,N/A,6.2,298
2022,1,29,3,26,0.8,0.5,11.1,0.6,9.9,NW,NW,AVERAGE,6.5,314
2022,1,29,2,56,0.8,0.5,11.8,0.7,9.9,WNW,NW,AVERAGE,5.8,303
2022,1,29,2,26,0.8,0.5,11.1,0.7,9.9,NW,NNW,AVERAGE,5.4,304
2022,1,29,1,56,0.8,0.5,10.5,0.6,8.3,NW,NNE,N/A,5.3,321
2022,1,29,1,26,0.8,0.4,11.8,0.6,9.9,WNW,NW,N/A,5.9,288
2022,1,29,0,56,0.9,0.5,11.1,0.7,9.9,NW,NW,AVERAGE,5.8,304
2022,1,29,0,26,0.9,0.5,11.1,0.7,9.9,NW,NW,AVERAGE,5.4,311
2022,1,28,23,56,0.9,0.5,10.5,0.7,9.9,NW,NW,AVERAGE,5.7,317
2022,1,28,23,26,0.9,0.5,11.8,0.7,9.9,WNW,NW,AVERAGE,5.8,291
2022,1,28,22,56,0.8,0.5,11.8,0.6,9.9,WNW,NW,AVERAGE,6.1,300
2022,1,28,22,26,0.9,0.5,11.1,0.7,9.9,NW,NW,AVERAGE,6.5,314
2022,1,28,21,56,0.8,0.5,10.5,0.6,9.1,NW,NNW,AVERAGE,6.6,308
2022,1,28,21,26,0.8,0.5,10.5,0.6,9.9,NNW,NW,N/A,7.5,329
2022,1,28,20,56,0.8,0.5,11.1,0.5,9.9,NW,NNW,N/A,8.1,308
2022,1,28,20,26,0.8,0.6,10.5,0.5,9.9,NW,NW,SWELL,8.5,317
2022,1,28,19,56,0.8,0.5,11.1,0.6,9.9,NW,NNW,N/A,8.5,322
2022,1,28,19,26,0.7,0.5,11.8,0.6,9.9,NW,NW,N/A,8.3,315
2022,1,28,18,56,0.8,0.5,11.8,0.6,9.9,WNW,NNW,AVERAGE,8.5,303
2022,1,28,18,26,0.8,0.5,11.1,0.6,9.9,NW,NW,N/A,8.1,312
2022,1,28,17,56,0.8,0.5,11.8,0.6,9.9,WNW,NNW,AVERAGE,8.1,303
2022,1,28,17,26,0.8,0.6,11.8,0.6,9.9,NW,NNW,SWELL,8.3,314
2022,1,28,16,56,0.9,0.6,11.8,0.6,9.9,NW,NW,SWELL,8.6,314
2022,1,28,16,26,0.8,0.5,11.1,0.6,9.9,NW,NNW,AVERAGE,8,321
2022,1,28,15,56,0.8,0.5,11.8,0.6,9.9,NW,NW,AVERAGE,7.8,314
2022,1,28,15,26,0.9,0.5,11.8,0.7,9.9,NW,NNW,AVERAGE,7.9,335
2022,1,28,14,56,0.8,0.6,12.5,0.6,8.3,NW,N,SWELL,7.8,310
2022,1,28,14,26,0.9,0.6,10.5,0.7,9.9,NW,NW,AVERAGE,7.8,314
2022,1,28,13,56,0.9,0.6,12.5,0.6,9.9,WNW,NW,SWELL,7.9,290
2022,1,28,13,26,1.1,0.7,11.8,0.8,9.9,NW,NW,AVERAGE,8.3,304
2022,1,28,12,56,1.1,0.7,11.8,0.8,9.9,NW,NW,AVERAGE,8.2,315
2022,1,28,12,26,1,0.7,11.1,0.7,9.1,NW,NNW,SWELL,8,319
2022,1,28,11,56,1,0.7,11.8,0.7,9.9,NW,NW,SWELL,8,311
2022,1,28,11,26,1,0.6,11.1,0.7,9.9,NW,NW,AVERAGE,7.5,321
2022,1,28,10,56,1.1,0.8,11.1,0.8,9.1,NW,NNW,SWELL,8.2,321
2022,1,28,10,26,1.1,0.8,11.8,0.8,9.9,NW,NNW,SWELL,8.2,322
2022,1,28,9,56,1.1,0.8,11.8,0.8,9.1,NW,NNW,SWELL,8.3,315
2022,1,28,9,26,1.1,0.7,11.8,0.8,9.9,NW,NNW,AVERAGE,7.8,307
2022,1,28,8,56,1.1,0.8,11.8,0.8,9.1,NW,N,SWELL,7.7,305
2022,1,28,8,26,1.2,0.9,11.8,0.8,9.9,NW,NNW,SWELL,8.1,305
2022,1,28,7,56,1.1,0.7,11.8,0.8,9.9,NW,NNW,AVERAGE,7.6,321
2022,1,28,7,26,1.2,0.8,11.1,0.8,9.9,NNW,NNW,SWELL,8,329
2022,1,28,6,56,1.2,0.9,12.5,0.8,9.1,NW,N,SWELL,8.2,314
2022,1,28,6,26,1.2,0.9,11.8,0.8,9.9,NW,NW,SWELL,8.1,312
2022,1,28,5,56,1.3,0.9,11.8,0.9,9.9,NW,NW,SWELL,8,310
2022,1,28,5,26,1.3,0.9,12.5,0.8,9.9,NW,NNW,SWELL,7.9,310
2022,1,28,4,56,1.4,1.1,11.8,0.9,9.9,NW,NNW,SWELL,8.2,325
2022,1,28,4,26,1.4,1,12.5,1,9.9,NW,NNW,SWELL,8.2,304
2022,1,28,3,56,1.2,0.9,11.8,0.8,9.9,NW,NNW,SWELL,7.7,314
2022,1,28,3,26,1.3,0.9,11.8,0.9,9.9,NW,NNW,SWELL,7.9,310
2022,1,28,2,56,1.4,1,11.8,0.9,9.9,NW,NNW,SWELL,8.1,322
2022,1,28,2,26,1.4,1.1,12.5,0.9,9.9,NW,NW,SWELL,8.4,315
2022,1,28,1,56,1.5,1.1,12.5,0.9,9.9,NW,NNW,SWELL,8.7,312
2022,1,28,1,26,1.3,1,13.3,0.8,9.9,WNW,NW,SWELL,8.4,303
2022,1,28,0,56,1.5,1.2,11.8,0.8,9.9,NW,WNW,SWELL,9.1,318
2022,1,28,0,26,1.4,1.1,12.5,0.8,9.9,NW,NW,SWELL,8.6,314
