,year,event,round,heat,name,top_two_waves_total
89,2017,Oi Rio Pro,Round 4,Heat 2 Watch replay,Joel Parkinson,12.54
90,2017,Oi Rio Pro,Round 4,Heat 3 Watch replay,Adrian Buchan,13.3
91,2017,Oi Rio Pro,Round 4,Heat 3 Watch replay,Jordy Smith,15.24
92,2017,Oi Rio Pro,Round 4,Heat 3 Watch replay,Matt Wilkinson,12.66
93,2017,Oi Rio Pro,Round 4,Heat 4 Watch replay,Owen Wright,14.17
94,2017,Oi Rio Pro,Round 4,Heat 4 Watch replay,Kanoa Igarashi,14.73
95,2017,Oi Rio Pro,Round 4,Heat 4 Watch replay,Julian Wilson,15.94
96,2017,Oi Rio Pro,Round 5,Heat 1 Watch replay,Joel Parkinson,13.3
97,2017,Oi Rio Pro,Round 5,Heat 1 Watch replay,Wiggolly Dantas,14.16
98,2017,Oi Rio Pro,Round 5,Heat 2 Watch replay,Yago Dora,15.67
99,2017,Oi Rio Pro,Round 5,Heat 2 Watch replay,Gabriel Medina,14.83
100,2017,Oi Rio Pro,Round 5,Heat 3 Watch replay,Jordy Smith,9.54
101,2017,Oi Rio Pro,Round 5,Heat 3 Watch replay,Julian Wilson,5.13
102,2017,Oi Rio Pro,Round 5,Heat 4 Watch replay,Matt Wilkinson,14.33
103,2017,Oi Rio Pro,Round 5,Heat 4 Watch replay,Kanoa Igarashi,12.969999999999999
104,2017,Oi Rio Pro,Quarterfinals,Heat 1 Watch replay,Adriano de Souza,2.93
105,2017,Oi Rio Pro,Quarterfinals,Heat 1 Watch replay,Joel Parkinson,11.0
106,2017,Oi Rio Pro,Quarterfinals,Heat 2 Watch replay,Yago Dora,12.44
107,2017,Oi Rio Pro,Quarterfinals,Heat 2 Watch replay,Mick Fanning,12.34
108,2017,Oi Rio Pro,Quarterfinals,Heat 3 Watch replay,Adrian Buchan,12.94
109,2017,Oi Rio Pro,Quarterfinals,Heat 3 Watch replay,Jordy Smith,13.469999999999999
110,2017,Oi Rio Pro,Quarterfinals,Heat 4 Watch replay,Matt Wilkinson,12.3
111,2017,Oi Rio Pro,Quarterfinals,Heat 4 Watch replay,Owen Wright,14.7
112,2017,Oi Rio Pro,Semifinals,Heat 1 Watch replay,Adriano de Souza,15.57
113,2017,Oi Rio Pro,Semifinals,Heat 1 Watch replay,Yago Dora,11.97
114,2017,Oi Rio Pro,Semifinals,Heat 2 Watch replay,Adrian Buchan,12.33
115,2017,Oi Rio Pro,Semifinals,Heat 2 Watch replay,Matt Wilkinson,11.6
116,2017,Oi Rio Pro,Final,Heat 1 Watch replay,Adriano de Souza,15.33
117,2017,Oi Rio Pro,Final,Heat 1 Watch replay,Adrian Buchan,13.86
0,2017,Outerknown Fiji Pro,Round 2,Heat 1 ,Kolohe Andino,10.33
1,2017,Outerknown Fiji Pro,Round 2,Heat 1 ,Tevita Gukilau,4.16
2,2017,Outerknown Fiji Pro,Round 2,Heat 2 Watch replay,Joel Parkinson,8.6
3,2017,Outerknown Fiji Pro,Round 2,Heat 2 Watch replay,Yago Dora,10.33
4,2017,Outerknown Fiji Pro,Round 2,Heat 3 Watch replay,Sebastian Zietz,14.6
5,2017,Outerknown Fiji Pro,Round 2,Heat 3 Watch replay,Bino Lopes,9.530000000000001
6,2017,Outerknown Fiji Pro,Round 2,Heat 4 Watch replay,Leonardo Fioravanti,5.43
7,2017,Outerknown Fiji Pro,Round 2,Heat 4 Watch replay,Adrian Buchan,6.04
8,2017,Outerknown Fiji Pro,Round 2,Heat 5 Watch replay,Kelly Slater,13.469999999999999
9,2017,Outerknown Fiji Pro,Round 2,Heat 5 Watch replay,Ethan Ewing,9.0
10,2017,Outerknown Fiji Pro,Round 2,Heat 6 Watch replay,Joan Duru,13.0
11,2017,Outerknown Fiji Pro,Round 2,Heat 6 Watch replay,Conner Coffin,10.3
12,2017,Outerknown Fiji Pro,Round 2,Heat 7 Watch replay,Wiggolly Dantas,10.2
13,2017,Outerknown Fiji Pro,Round 2,Heat 7 Watch replay,Jadson Andre,12.27
14,2017,Outerknown Fiji Pro,Round 2,Heat 8 Watch replay,Jeremy Flores,7.83
15,2017,Outerknown Fiji Pro,Round 2,Heat 8 Watch replay,Nat Young,11.1
16,2017,Outerknown Fiji Pro,Round 2,Heat 9 Watch replay,Stuart Kennedy,4.17
17,2017,Outerknown Fiji Pro,Round 2,Heat 9 Watch replay,Ezekiel Lau,9.1
18,2017,Outerknown Fiji Pro,Round 2,Heat 10 Watch replay,Ian Gouveia,10.5
19,2017,Outerknown Fiji Pro,Round 2,Heat 10 Watch replay,Kanoa Igarashi,7.13
20,2017,Outerknown Fiji Pro,Round 2,Heat 11 Watch replay,Miguel Pupo,12.0
21,2017,Outerknown Fiji Pro,Round 2,Heat 11 Watch replay,Jack Freestone,9.23
22,2017,Outerknown Fiji Pro,Round 2,Heat 12 Watch replay,Bede Durbidge,12.17
23,2017,Outerknown Fiji Pro,Round 2,Heat 12 Watch replay,Josh Kerr,9.9
24,2017,Outerknown Fiji Pro,Round 1,Heat 1 Watch replay,Italo Ferreira,7.73
25,2017,Outerknown Fiji Pro,Round 1,Heat 1 Watch replay,Kolohe Andino,11.0
26,2017,Outerknown Fiji Pro,Round 1,Heat 1 Watch replay,Joan Duru,3.94
27,2017,Outerknown Fiji Pro,Round 1,Heat 2 Watch replay,Matt Wilkinson,8.23
28,2017,Outerknown Fiji Pro,Round 1,Heat 2 Watch replay,Jeremy Flores,7.74
29,2017,Outerknown Fiji Pro,Round 1,Heat 2 Watch replay,Ethan Ewing,6.9
30,2017,Outerknown Fiji Pro,Round 1,Heat 3 Watch replay,Owen Wright,10.370000000000001
31,2017,Outerknown Fiji Pro,Round 1,Heat 3 Watch replay,Leonardo Fioravanti,12.6
32,2017,Outerknown Fiji Pro,Round 1,Heat 3 Watch replay,Ezekiel Lau,8.17
33,2017,Outerknown Fiji Pro,Round 1,Heat 4 Watch replay,Adriano de Souza,9.33
34,2017,Outerknown Fiji Pro,Round 1,Heat 4 Watch replay,Kanoa Igarashi,7.43
35,2017,Outerknown Fiji Pro,Round 1,Heat 4 Watch replay,Bino Lopes,3.3
36,2017,Outerknown Fiji Pro,Round 1,Heat 5 Watch replay,Jordy Smith,10.5
37,2017,Outerknown Fiji Pro,Round 1,Heat 5 Watch replay,Yago Dora,9.43
38,2017,Outerknown Fiji Pro,Round 1,Heat 5 Watch replay,Jack Freestone,5.1
39,2017,Outerknown Fiji Pro,Round 1,Heat 6 Watch replay,John John Florence,9.34
40,2017,Outerknown Fiji Pro,Round 1,Heat 6 Watch replay,Tevita Gukilau,3.0
41,2017,Outerknown Fiji Pro,Round 1,Heat 6 Watch replay,Josh Kerr,8.33
42,2017,Outerknown Fiji Pro,Round 1,Heat 7 Watch replay,Frederico Morais,10.44
43,2017,Outerknown Fiji Pro,Round 1,Heat 7 Watch replay,Jadson Andre,9.33
44,2017,Outerknown Fiji Pro,Round 1,Heat 7 Watch replay,Joel Parkinson,8.6
45,2017,Outerknown Fiji Pro,Round 1,Heat 8 Watch replay,Gabriel Medina,12.0
46,2017,Outerknown Fiji Pro,Round 1,Heat 8 Watch replay,Nat Young,7.43
47,2017,Outerknown Fiji Pro,Round 1,Heat 8 Watch replay,Wiggolly Dantas,5.63
48,2017,Outerknown Fiji Pro,Round 1,Heat 9 Watch replay,Julian Wilson,8.16
49,2017,Outerknown Fiji Pro,Round 1,Heat 9 Watch replay,Conner Coffin,9.5
50,2017,Outerknown Fiji Pro,Round 1,Heat 9 Watch replay,Stuart Kennedy,8.9
51,2017,Outerknown Fiji Pro,Round 1,Heat 10 Watch replay,Connor O'Leary,11.0
52,2017,Outerknown Fiji Pro,Round 1,Heat 10 Watch replay,Ian Gouveia,9.27
53,2017,Outerknown Fiji Pro,Round 1,Heat 10 Watch replay,Sebastian Zietz,8.34
54,2017,Outerknown Fiji Pro,Round 1,Heat 11 Watch replay,Michel Bourez,13.5
55,2017,Outerknown Fiji Pro,Round 1,Heat 11 Watch replay,Miguel Pupo,17.5
56,2017,Outerknown Fiji Pro,Round 1,Heat 11 Watch replay,Adrian Buchan,12.33
57,2017,Outerknown Fiji Pro,Round 1,Heat 12 Watch replay,Mick Fanning,13.93
58,2017,Outerknown Fiji Pro,Round 1,Heat 12 Watch replay,Bede Durbidge,9.129999999999999
59,2017,Outerknown Fiji Pro,Round 1,Heat 12 Watch replay,Kelly Slater,5.2
60,2017,Outerknown Fiji Pro,Round 3,Heat 1 Watch replay,Ian Gouveia,15.66
61,2017,Outerknown Fiji Pro,Round 3,Heat 1 Watch replay,Owen Wright,12.2
62,2017,Outerknown Fiji Pro,Round 3,Heat 2 Watch replay,Julian Wilson,11.77
63,2017,Outerknown Fiji Pro,Round 3,Heat 2 Watch replay,Frederico Morais,10.2
64,2017,Outerknown Fiji Pro,Round 3,Heat 3 Watch replay,Matt Wilkinson,15.47
65,2017,Outerknown Fiji Pro,Round 3,Heat 3 Watch replay,Miguel Pupo,5.67
66,2017,Outerknown Fiji Pro,Round 3,Heat 4 Watch replay,Italo Ferreira,15.83
67,2017,Outerknown Fiji Pro,Round 3,Heat 4 Watch replay,Gabriel Medina,15.469999999999999
68,2017,Outerknown Fiji Pro,Round 3,Heat 5 Watch replay,Michel Bourez,13.530000000000001
69,2017,Outerknown Fiji Pro,Round 3,Heat 5 Watch replay,Mick Fanning,11.2
70,2017,Outerknown Fiji Pro,Round 3,Heat 6 Watch replay,Leonardo Fioravanti,15.24
71,2017,Outerknown Fiji Pro,Round 3,Heat 6 Watch replay,John John Florence,13.33
72,2017,Outerknown Fiji Pro,Round 3,Heat 7 Watch replay,Joan Duru,12.7
73,2017,Outerknown Fiji Pro,Round 3,Heat 7 Watch replay,Jordy Smith,11.73
74,2017,Outerknown Fiji Pro,Round 3,Heat 8 Watch replay,Connor O'Leary,10.74
75,2017,Outerknown Fiji Pro,Round 3,Heat 8 Watch replay,Kelly Slater,10.34
76,2017,Outerknown Fiji Pro,Round 3,Heat 9 Watch replay,Joel Parkinson,15.030000000000001
77,2017,Outerknown Fiji Pro,Round 3,Heat 9 Watch replay,Jeremy Flores,10.3
78,2017,Outerknown Fiji Pro,Round 3,Heat 10 Watch replay,Bede Durbidge,13.5
79,2017,Outerknown Fiji Pro,Round 3,Heat 10 Watch replay,Kolohe Andino,11.9
80,2017,Outerknown Fiji Pro,Round 3,Heat 11 Watch replay,Sebastian Zietz,12.93
81,2017,Outerknown Fiji Pro,Round 3,Heat 11 Watch replay,Wiggolly Dantas,12.8
82,2017,Outerknown Fiji Pro,Round 3,Heat 12 Watch replay,Stuart Kennedy,12.16
83,2017,Outerknown Fiji Pro,Round 3,Heat 12 Watch replay,Adriano de Souza,14.33
84,2017,Outerknown Fiji Pro,Round 4,Heat 1 Watch replay,Matt Wilkinson,9.6
85,2017,Outerknown Fiji Pro,Round 4,Heat 1 Watch replay,Julian Wilson,13.93
86,2017,Outerknown Fiji Pro,Round 4,Heat 1 Watch replay,Ian Gouveia,10.4
87,2017,Outerknown Fiji Pro,Round 4,Heat 2 Watch replay,Michel Bourez,12.56
88,2017,Outerknown Fiji Pro,Round 4,Heat 2 Watch replay,Leonardo Fioravanti,10.77
89,2017,Outerknown Fiji Pro,Round 4,Heat 2 Watch replay,Italo Ferreira,8.5
90,2017,Outerknown Fiji Pro,Round 4,Heat 3 Watch replay,Connor O'Leary,12.33
91,2017,Outerknown Fiji Pro,Round 4,Heat 3 Watch replay,Joan Duru,10.530000000000001
92,2017,Outerknown Fiji Pro,Round 4,Heat 3 Watch replay,Joel Parkinson,10.83
93,2017,Outerknown Fiji Pro,Round 4,Heat 4 Watch replay,Bede Durbidge,6.1
94,2017,Outerknown Fiji Pro,Round 4,Heat 4 Watch replay,Stuart Kennedy,5.54
95,2017,Outerknown Fiji Pro,Round 4,Heat 4 Watch replay,Sebastian Zietz,4.67
96,2017,Outerknown Fiji Pro,Round 5,Heat 1 Watch replay,Julian Wilson,13.34
97,2017,Outerknown Fiji Pro,Round 5,Heat 1 Watch replay,Italo Ferreira,7.34
98,2017,Outerknown Fiji Pro,Round 5,Heat 2 Watch replay,Leonardo Fioravanti,8.67
99,2017,Outerknown Fiji Pro,Round 5,Heat 2 Watch replay,Ian Gouveia,11.33
100,2017,Outerknown Fiji Pro,Round 5,Heat 3 Watch replay,Joan Duru,15.5
101,2017,Outerknown Fiji Pro,Round 5,Heat 3 Watch replay,Sebastian Zietz,12.5
102,2017,Outerknown Fiji Pro,Round 5,Heat 4 Watch replay,Joel Parkinson,10.5
103,2017,Outerknown Fiji Pro,Round 5,Heat 4 Watch replay,Stuart Kennedy,12.36
104,2017,Outerknown Fiji Pro,Quarterfinals,Heat 1 Watch replay,Matt Wilkinson,16.560000000000002
105,2017,Outerknown Fiji Pro,Quarterfinals,Heat 1 Watch replay,Julian Wilson,14.469999999999999
106,2017,Outerknown Fiji Pro,Quarterfinals,Heat 2 Watch replay,Michel Bourez,10.63
107,2017,Outerknown Fiji Pro,Quarterfinals,Heat 2 Watch replay,Leonardo Fioravanti,13.57
108,2017,Outerknown Fiji Pro,Quarterfinals,Heat 3 Watch replay,Connor O'Leary,7.7
109,2017,Outerknown Fiji Pro,Quarterfinals,Heat 3 Watch replay,Joan Duru,10.7
110,2017,Outerknown Fiji Pro,Quarterfinals,Heat 4 Watch replay,Joel Parkinson,12.9
111,2017,Outerknown Fiji Pro,Quarterfinals,Heat 4 Watch replay,Bede Durbidge,11.23
112,2017,Outerknown Fiji Pro,Semifinals,Heat 1 Watch replay,Matt Wilkinson,9.07
113,2017,Outerknown Fiji Pro,Semifinals,Heat 1 Watch replay,Michel Bourez,14.0
114,2017,Outerknown Fiji Pro,Semifinals,Heat 2 Watch replay,Connor O'Leary,14.33
115,2017,Outerknown Fiji Pro,Semifinals,Heat 2 Watch replay,Joel Parkinson,8.36
116,2017,Outerknown Fiji Pro,Final,Heat 1 ,Matt Wilkinson,16.6
117,2017,Outerknown Fiji Pro,Final,Heat 1 ,Connor O'Leary,14.54
0,2017,Corona Open J-Bay,Round 2,Heat 1 Watch replay,Jordy Smith,10.67
1,2017,Corona Open J-Bay,Round 2,Heat 1 Watch replay,Dale Staples,10.27
2,2017,Corona Open J-Bay,Round 2,Heat 2 Watch replay,Matt Wilkinson,13.1
3,2017,Corona Open J-Bay,Round 2,Heat 2 Watch replay,Michael February,11.67
4,2017,Corona Open J-Bay,Round 2,Heat 3 Watch replay,Owen Wright,12.34
5,2017,Corona Open J-Bay,Round 2,Heat 3 Watch replay,Ethan Ewing,11.1
6,2017,Corona Open J-Bay,Round 2,Heat 4 Watch replay,Jadson Andre,14.16
7,2017,Corona Open J-Bay,Round 2,Heat 4 Watch replay,Kolohe Andino,13.2
8,2017,Corona Open J-Bay,Round 2,Heat 5 Watch replay,Julian Wilson,14.27
9,2017,Corona Open J-Bay,Round 2,Heat 5 Watch replay,Josh Kerr,12.53
10,2017,Corona Open J-Bay,Round 2,Heat 6 Watch replay,Connor O'Leary,13.4
11,2017,Corona Open J-Bay,Round 2,Heat 6 Watch replay,Miguel Pupo,13.100000000000001
12,2017,Corona Open J-Bay,Round 2,Heat 7 Watch replay,Leonardo Fioravanti,11.16
13,2017,Corona Open J-Bay,Round 2,Heat 7 Watch replay,Sebastian Zietz,11.2
14,2017,Corona Open J-Bay,Round 2,Heat 8 Watch replay,Filipe Toledo,12.3
15,2017,Corona Open J-Bay,Round 2,Heat 8 Watch replay,Kanoa Igarashi,12.83
16,2017,Corona Open J-Bay,Round 2,Heat 9 Watch replay,Caio Ibelli,14.76
17,2017,Corona Open J-Bay,Round 2,Heat 9 Watch replay,Stuart Kennedy,12.57
18,2017,Corona Open J-Bay,Round 2,Heat 10 Watch replay,Joan Duru,12.54
19,2017,Corona Open J-Bay,Round 2,Heat 10 Watch replay,Adrian Buchan,14.0
20,2017,Corona Open J-Bay,Round 2,Heat 11 Watch replay,Ezekiel Lau,17.03
21,2017,Corona Open J-Bay,Round 2,Heat 11 Watch replay,Wiggolly Dantas,16.369999999999997
22,2017,Corona Open J-Bay,Round 2,Heat 12 Watch replay,Frederico Morais,15.73
23,2017,Corona Open J-Bay,Round 2,Heat 12 Watch replay,Ian Gouveia,14.0
24,2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Joel Parkinson,14.23
25,2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Wiggolly Dantas,13.6
26,2017,Corona Open J-Bay,Round 1,Heat 1 Watch replay,Miguel Pupo,10.33
27,2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Bede Durbidge,13.84
28,2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Owen Wright,11.16
29,2017,Corona Open J-Bay,Round 1,Heat 2 Watch replay,Josh Kerr,5.7
30,2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Adriano de Souza,13.83
31,2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Frederico Morais,13.73
32,2017,Corona Open J-Bay,Round 1,Heat 3 Watch replay,Jadson Andre,12.57
33,2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Jeremy Flores,11.83
34,2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Matt Wilkinson,12.27
35,2017,Corona Open J-Bay,Round 1,Heat 4 Watch replay,Ethan Ewing,9.93
36,2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Conner Coffin,8.47
37,2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Jordy Smith,8.93
38,2017,Corona Open J-Bay,Round 1,Heat 5 Watch replay,Michael February,12.4
39,2017,Corona Open J-Bay,Round 1,Heat 6 Watch replay,John John Florence,18.869999999999997
40,2017,Corona Open J-Bay,Round 1,Heat 6 Watch replay,Dale Staples,16.03
41,2017,Corona Open J-Bay,Round 1,Heat 6 Watch replay,Ian Gouveia,13.07
42,2017,Corona Open J-Bay,Round 1,Heat 7 Watch replay,Italo Ferreira,13.6
43,2017,Corona Open J-Bay,Round 1,Heat 7 Watch replay,Leonardo Fioravanti,11.24
44,2017,Corona Open J-Bay,Round 1,Heat 7 Watch replay,Kolohe Andino,7.83
45,2017,Corona Open J-Bay,Round 1,Heat 8 Watch replay,Kelly Slater,14.17
46,2017,Corona Open J-Bay,Round 1,Heat 8 Watch replay,Julian Wilson,15.84
47,2017,Corona Open J-Bay,Round 1,Heat 8 Watch replay,Kanoa Igarashi,8.77
48,2017,Corona Open J-Bay,Round 1,Heat 9 Watch replay,Jack Freestone,16.0
49,2017,Corona Open J-Bay,Round 1,Heat 9 Watch replay,Adrian Buchan,13.66
50,2017,Corona Open J-Bay,Round 1,Heat 9 Watch replay,Connor O'Leary,11.0
51,2017,Corona Open J-Bay,Round 1,Heat 10 Watch replay,Gabriel Medina,16.130000000000003
52,2017,Corona Open J-Bay,Round 1,Heat 10 Watch replay,Stuart Kennedy,14.77
53,2017,Corona Open J-Bay,Round 1,Heat 10 Watch replay,Caio Ibelli,9.17
54,2017,Corona Open J-Bay,Round 1,Heat 11 Watch replay,Mick Fanning,11.4
55,2017,Corona Open J-Bay,Round 1,Heat 11 Watch replay,Sebastian Zietz,9.83
56,2017,Corona Open J-Bay,Round 1,Heat 11 Watch replay,Joan Duru,6.17
57,2017,Corona Open J-Bay,Round 1,Heat 12 Watch replay,Michel Bourez,15.04
58,2017,Corona Open J-Bay,Round 1,Heat 12 Watch replay,Filipe Toledo,10.0
59,2017,Corona Open J-Bay,Round 1,Heat 12 Watch replay,Ezekiel Lau,10.6
60,2017,Corona Open J-Bay,Round 3,Heat 1 Watch replay,Joan Duru,10.67
61,2017,Corona Open J-Bay,Round 3,Heat 1 Watch replay,Adriano de Souza,14.4
62,2017,Corona Open J-Bay,Round 3,Heat 2 Watch replay,Gabriel Medina,13.23
63,2017,Corona Open J-Bay,Round 3,Heat 2 Watch replay,Bede Durbidge,12.57
64,2017,Corona Open J-Bay,Round 3,Heat 3 Watch replay,Owen Wright,13.76
65,2017,Corona Open J-Bay,Round 3,Heat 3 Watch replay,Ezekiel Lau,9.67
66,2017,Corona Open J-Bay,Round 3,Heat 4 Watch replay,Frederico Morais,12.7
67,2017,Corona Open J-Bay,Round 3,Heat 4 Watch replay,Connor O'Leary,12.16
68,2017,Corona Open J-Bay,Round 3,Heat 5 Watch replay,Mick Fanning,14.239999999999998
69,2017,Corona Open J-Bay,Round 3,Heat 5 Watch replay,Caio Ibelli,12.67
70,2017,Corona Open J-Bay,Round 3,Heat 6 Watch replay,John John Florence,15.0
71,2017,Corona Open J-Bay,Round 3,Heat 6 Watch replay,Jadson Andre,9.94
72,2017,Corona Open J-Bay,Round 3,Heat 7 Watch replay,Jordy Smith,6.5
73,2017,Corona Open J-Bay,Round 3,Heat 7 Watch replay,Leonardo Fioravanti,16.17
74,2017,Corona Open J-Bay,Round 3,Heat 8 ,Filipe Toledo,0.0
75,2017,Corona Open J-Bay,Round 3,Heat 8 ,Kelly Slater,0.0
76,2017,Corona Open J-Bay,Round 3,Heat 9 Watch replay,Julian Wilson,15.57
77,2017,Corona Open J-Bay,Round 3,Heat 9 Watch replay,Jeremy Flores,13.8
78,2017,Corona Open J-Bay,Round 3,Heat 10 Watch replay,Conner Coffin,7.0
79,2017,Corona Open J-Bay,Round 3,Heat 10 Watch replay,Joel Parkinson,14.5
80,2017,Corona Open J-Bay,Round 3,Heat 11 Watch replay,Michel Bourez,16.73
81,2017,Corona Open J-Bay,Round 3,Heat 11 Watch replay,Italo Ferreira,16.07
82,2017,Corona Open J-Bay,Round 3,Heat 12 Watch replay,Matt Wilkinson,16.54
83,2017,Corona Open J-Bay,Round 3,Heat 12 Watch replay,Jack Freestone,13.469999999999999
84,2017,Corona Open J-Bay,Round 4,Heat 1 Watch replay,Gabriel Medina,11.5
85,2017,Corona Open J-Bay,Round 4,Heat 1 Watch replay,Joan Duru,13.33
86,2017,Corona Open J-Bay,Round 4,Heat 1 Watch replay,Owen Wright,9.7
87,2017,Corona Open J-Bay,Round 4,Heat 2 Watch replay,Frederico Morais,19.07
88,2017,Corona Open J-Bay,Round 4,Heat 2 Watch replay,John John Florence,13.17
89,2017,Corona Open J-Bay,Round 4,Heat 2 Watch replay,Mick Fanning,14.9
90,2017,Corona Open J-Bay,Round 4,Heat 3 Watch replay,Filipe Toledo,14.5
91,2017,Corona Open J-Bay,Round 4,Heat 3 Watch replay,Jordy Smith,17.4
92,2017,Corona Open J-Bay,Round 4,Heat 3 Watch replay,Julian Wilson,13.5
93,2017,Corona Open J-Bay,Round 4,Heat 4 Watch replay,Matt Wilkinson,14.83
94,2017,Corona Open J-Bay,Round 4,Heat 4 Watch replay,Michel Bourez,15.33
95,2017,Corona Open J-Bay,Round 4,Heat 4 Watch replay,Conner Coffin,15.2
96,2017,Corona Open J-Bay,Round 5,Heat 1 Watch replay,Mick Fanning,13.33
97,2017,Corona Open J-Bay,Round 5,Heat 1 Watch replay,Joan Duru,15.27
98,2017,Corona Open J-Bay,Round 5,Heat 2 Watch replay,John John Florence,12.0
99,2017,Corona Open J-Bay,Round 5,Heat 2 Watch replay,Owen Wright,14.5
100,2017,Corona Open J-Bay,Round 5,Heat 3 Watch replay,Jordy Smith,7.0
101,2017,Corona Open J-Bay,Round 5,Heat 3 Watch replay,Conner Coffin,11.76
102,2017,Corona Open J-Bay,Round 5,Heat 4 Watch replay,Julian Wilson,14.27
103,2017,Corona Open J-Bay,Round 5,Heat 4 Watch replay,Michel Bourez,8.83
104,2017,Corona Open J-Bay,Quarterfinals,Heat 1 Watch replay,Gabriel Medina,15.67
105,2017,Corona Open J-Bay,Quarterfinals,Heat 1 Watch replay,Mick Fanning,11.33
106,2017,Corona Open J-Bay,Quarterfinals,Heat 2 Watch replay,Frederico Morais,16.4
107,2017,Corona Open J-Bay,Quarterfinals,Heat 2 Watch replay,John John Florence,6.07
108,2017,Corona Open J-Bay,Quarterfinals,Heat 3 Watch replay,Filipe Toledo,6.07
109,2017,Corona Open J-Bay,Quarterfinals,Heat 3 Watch replay,Jordy Smith,13.26
110,2017,Corona Open J-Bay,Quarterfinals,Heat 4 Watch replay,Julian Wilson,16.07
111,2017,Corona Open J-Bay,Quarterfinals,Heat 4 Watch replay,Matt Wilkinson,14.77
112,2017,Corona Open J-Bay,Semifinals,Heat 1 Watch replay,Frederico Morais,13.6
113,2017,Corona Open J-Bay,Semifinals,Heat 1 Watch replay,Gabriel Medina,14.7
114,2017,Corona Open J-Bay,Semifinals,Heat 2 Watch replay,Filipe Toledo,16.4
115,2017,Corona Open J-Bay,Semifinals,Heat 2 Watch replay,Julian Wilson,11.33
116,2017,Corona Open J-Bay,Final,Heat 1 Watch replay,Filipe Toledo,17.16
117,2017,Corona Open J-Bay,Final,Heat 1 Watch replay,Frederico Morais,15.0
0,2017,Billabong Pro Tahiti,Round 2,Heat 1 Watch replay,Jordy Smith,11.4
1,2017,Billabong Pro Tahiti,Round 2,Heat 1 Watch replay,Taumata Puhetini,9.6
2,2017,Billabong Pro Tahiti,Round 2,Heat 2 Watch replay,Owen Wright,13.1
3,2017,Billabong Pro Tahiti,Round 2,Heat 2 Watch replay,Aritz Aranburu,4.67
4,2017,Billabong Pro Tahiti,Round 2,Heat 3 Watch replay,Ethan Ewing,5.760000000000001
5,2017,Billabong Pro Tahiti,Round 2,Heat 3 Watch replay,Filipe Toledo,6.5600000000000005
6,2017,Billabong Pro Tahiti,Round 2,Heat 4 Watch replay,Mick Fanning,11.0
7,2017,Billabong Pro Tahiti,Round 2,Heat 4 Watch replay,Josh Kerr,8.16
8,2017,Billabong Pro Tahiti,Round 2,Heat 5 Watch replay,Nat Young,5.4
9,2017,Billabong Pro Tahiti,Round 2,Heat 5 Watch replay,Frederico Morais,8.93
10,2017,Billabong Pro Tahiti,Round 2,Heat 6 Watch replay,Michel Bourez,13.74
11,2017,Billabong Pro Tahiti,Round 2,Heat 6 Watch replay,Jadson Andre,11.07
12,2017,Billabong Pro Tahiti,Round 2,Heat 7 Watch replay,Sebastian Zietz,4.17
13,2017,Billabong Pro Tahiti,Round 2,Heat 7 Watch replay,Miguel Pupo,2.67
14,2017,Billabong Pro Tahiti,Round 2,Heat 8 Watch replay,Kanoa Igarashi,1.93
15,2017,Billabong Pro Tahiti,Round 2,Heat 8 Watch replay,Caio Ibelli,5.6
16,2017,Billabong Pro Tahiti,Round 2,Heat 9 Watch replay,Conner Coffin,10.06
17,2017,Billabong Pro Tahiti,Round 2,Heat 9 Watch replay,Stuart Kennedy,7.1
18,2017,Billabong Pro Tahiti,Round 2,Heat 10 Watch replay,Jeremy Flores,9.13
19,2017,Billabong Pro Tahiti,Round 2,Heat 10 Watch replay,Leonardo Fioravanti,13.9
20,2017,Billabong Pro Tahiti,Round 2,Heat 11 Watch replay,Bede Durbidge,3.5
21,2017,Billabong Pro Tahiti,Round 2,Heat 11 Watch replay,Jack Freestone,7.27
22,2017,Billabong Pro Tahiti,Round 2,Heat 12 Watch replay,Wiggolly Dantas,11.07
23,2017,Billabong Pro Tahiti,Round 2,Heat 12 Watch replay,Ezekiel Lau,8.030000000000001
24,2017,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Joel Parkinson,10.0
25,2017,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Jadson Andre,8.3
26,2017,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Jeremy Flores,7.5
27,2017,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Adriano de Souza,5.9399999999999995
28,2017,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Nat Young,6.27
29,2017,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Bede Durbidge,3.63
30,2017,Billabong Pro Tahiti,Round 1,Heat 3 Watch replay,Italo Ferreira,6.96
