,year,event,round,heat,name,scores
106,2014,Quiksilver Pro France,Quarterfinal,Heat 2 ,Josh Kerr,"[7.0, 1.57, 2.83, 5.83, 0.83, 2.7, 0.93]"
107,2014,Quiksilver Pro France,Quarterfinal,Heat 2 ,Gabriel Medina,"[4.17, 4.73, 0.43, 2.2, 2.37]"
108,2014,Quiksilver Pro France,Quarterfinal,Heat 3 ,Jadson Andre,"[1.0, 5.0, 1.2, 2.33, 3.43, 1.13, 5.5]"
109,2014,Quiksilver Pro France,Quarterfinal,Heat 3 ,Miguel Pupo,"[4.33, 0.37, 1.43, 3.93, 3.6, 3.9]"
110,2014,Quiksilver Pro France,Quarterfinal,Heat 4 ,Jordy Smith,"[1.83, 7.33, 5.17, 2.53]"
111,2014,Quiksilver Pro France,Quarterfinal,Heat 4 ,Kelly Slater,"[0.9, 4.0, 1.07, 3.83, 6.5]"
112,2014,Quiksilver Pro France,Semifinal,Heat 1 Watch replay,John John Florence,"[7.33, 2.83, 1.0, 1.67, 8.17, 0.93]"
113,2014,Quiksilver Pro France,Semifinal,Heat 1 Watch replay,Josh Kerr,"[6.83, 0.83, 1.77, 1.27]"
114,2014,Quiksilver Pro France,Semifinal,Heat 2 Watch replay,Jadson Andre,"[3.33, 0.63, 8.0, 4.83, 0.5, 8.67, 1.9]"
115,2014,Quiksilver Pro France,Semifinal,Heat 2 Watch replay,Jordy Smith,"[2.67, 0.37, 0.87, 6.17]"
116,2014,Quiksilver Pro France,Final,Heat 1 ,John John Florence,"[1.6, 7.17, 1.43, 1.27, 5.0, 0.37, 8.83]"
117,2014,Quiksilver Pro France,Final,Heat 1 ,Jadson Andre,"[2.0, 0.43, 2.57, 0.73, 1.5, 0.57]"
0,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 1 ,Mick Fanning,"[8.5, 0.3, 0.9, 0.63]"
1,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 1 ,Jacob Willcox,"[6.0, 1.23, 1.43]"
2,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 2 ,John John Florence,"[1.0, 1.27, 1.83, 1.83, 8.0, 0.93, 3.67]"
3,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 2 ,Nic von Rupp,"[3.83, 0.83, 5.83]"
4,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 3 ,Michel Bourez,"[0.8, 1.93, 0.83, 2.17, 3.63]"
5,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 3 ,Raoni Monteiro,"[1.0, 1.27, 3.5, 1.77]"
6,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 4 ,Kolohe Andino,"[0.37, 0.2, 0.23, 3.33, 5.17, 5.6]"
7,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 4 ,Jeremy Flores,"[0.37, 0.4, 1.43, 6.33, 2.5, 1.37, 0.77]"
8,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 5 ,Brett Simpson,"[0.23, 0.8, 4.83, 7.0, 0.5, 4.33, 6.87, 0.43]"
9,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 5 ,Nat Young,"[4.0, 1.0, 5.23, 6.33, 3.67, 7.1, 0.57]"
10,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 6 ,Bede Durbidge,"[4.17, 4.57, 1.6, 4.17]"
11,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 6 ,Travis Logie,"[1.0, 1.27, 1.4, 0.5]"
12,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,Aritz Aranburu,"[3.67, 5.5]"
13,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 7 Watch replay,Adrian Buchan,"[0.2, 0.7, 1.0, 0.43]"
14,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 8 ,Alejo Muniz,"[0.5, 1.77, 5.0, 0.8, 0.23, 1.6, 3.23]"
15,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 8 ,Julian Wilson,"[2.83, 2.0, 2.83, 5.0]"
16,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Freddy Patacchia Jr.,"[1.17, 1.43, 5.0, 3.5, 1.37, 4.33]"
17,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 9 Watch replay,Mitch Crews,"[0.3, 2.0, 0.87, 1.27, 3.7, 2.17, 1.43, 0.83]"
18,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 10 ,Adam Melling,[]
19,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 10 ,C.J. Hobgood,[]
20,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 11 ,Dion Atkinson,"[3.83, 8.87, 0.5, 4.33, 0.37, 3.4]"
21,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 11 ,Matt Wilkinson,"[5.67, 2.27, 5.33, 0.57, 0.23]"
22,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 12 ,Kai Otton,"[7.33, 5.17, 2.93, 2.27]"
23,2014,Moche Rip Curl Pro Portugal,Round 2,Heat 12 ,Tiago Pires,"[0.5, 2.67, 0.73, 3.77, 3.13, 0.93, 0.57, 2.13]"
24,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 1 ,Taj Burrow,"[4.83, 6.83, 0.5, 3.67, 4.67, 5.27, 5.07]"
25,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 1 ,Freddy Patacchia Jr.,"[2.33, 6.0, 0.5, 1.5, 2.87, 2.97, 2.47, 1.63]"
26,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 1 ,Travis Logie,"[0.5, 0.7, 0.8, 2.27, 0.27, 5.1, 0.37, 0.2, 1.0, 0.6, 1.0]"
27,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 2 ,Jadson Andre,"[6.67, 1.0, 0.93, 7.83, 2.9, 0.5, 1.0, 8.1, 0.5, 1.0, 1.27]"
28,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 2 ,Brett Simpson,"[0.67, 5.5, 0.7, 1.5, 1.27, 0.23, 4.5, 0.5, 0.8, 1.0, 0.5, 7.1, 0.93]"
29,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 2 ,John John Florence,"[5.33, 2.67, 0.43, 0.7, 5.77, 2.0, 0.8, 5.33, 3.53, 0.6]"
30,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 3 ,Joel Parkinson,"[8.5, 0.5, 6.0, 7.33, 0.9, 1.17, 1.5]"
31,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 3 ,C.J. Hobgood,"[1.67, 1.67, 3.77, 0.57, 2.0, 1.17, 1.27, 5.07, 4.17, 1.07]"
32,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 3 ,Jeremy Flores,"[3.33, 0.5, 2.5, 0.9, 5.0, 1.1, 0.43, 0.87, 0.37, 0.2, 1.77, 3.47]"
33,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 4 ,Sebastian Zietz,"[8.17, 1.2, 0.93, 7.5, 7.93, 1.77, 0.83, 1.0, 0.2]"
34,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 4 ,Mick Fanning,"[0.87, 3.83, 1.57, 2.03, 0.3, 0.87, 6.83, 1.2, 1.3]"
35,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 4 ,Raoni Monteiro,"[3.5, 0.87, 0.43, 0.43, 1.77, 1.0, 0.27, 4.83, 0.5]"
36,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 5 ,Kelly Slater,"[1.13, 0.67, 1.17, 7.33, 1.07, 1.5, 1.43, 1.4]"
37,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 5 ,Matt Wilkinson,"[2.17, 5.33, 6.5, 5.6, 0.3, 0.43, 1.27]"
38,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 5 ,Nic von Rupp,"[4.0, 1.0, 0.23, 2.0, 1.0, 1.1, 0.43, 3.5]"
39,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 6 ,Gabriel Medina,"[7.17, 6.0, 1.5, 7.1, 1.07, 0.77, 0.37, 0.3, 5.0, 1.07]"
40,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 6 ,Kai Otton,"[6.93, 1.5, 1.2, 0.93, 5.9, 4.13]"
41,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 6 ,Jacob Willcox,"[3.17, 4.5, 3.33, 1.37, 3.93, 3.33]"
42,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 7 ,Filipe Toledo,"[0.23, 1.67, 3.7, 0.5, 5.83, 2.0, 5.6, 0.83, 5.2, 8.5, 4.1]"
43,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 7 ,Aritz Aranburu,"[3.0, 3.1, 4.9, 2.5, 1.5, 1.07, 0.3, 3.83]"
44,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 7 ,Michel Bourez,"[0.67, 0.8, 3.03, 0.3, 4.5, 0.73, 0.6, 0.87, 2.03, 0.5, 0.5, 0.8, 1.43]"
45,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 8 ,Adriano de Souza,"[3.5, 6.33, 4.93, 6.5, 3.17, 0.83, 1.13, 1.0, 0.8]"
46,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 8 ,Alejo Muniz,"[5.5, 1.0, 2.3, 0.93, 1.2, 0.93, 4.17, 0.93, 5.1]"
47,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 8 ,Julian Wilson,"[2.5, 6.33, 0.2, 0.5, 0.83, 0.2, 3.23]"
48,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Jordy Smith,"[3.5, 7.33, 4.83, 0.87, 9.27, 0.37, 4.5, 5.5, 0.9, 0.37]"
49,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Mitch Crews,"[4.0, 6.73, 1.23, 0.7, 0.73, 3.77, 6.1, 0.9, 0.43, 1.13, 0.23, 0.93]"
50,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 9 Watch replay,Adrian Buchan,"[0.83, 1.23, 3.83, 1.5, 0.6, 3.77, 1.3, 2.83, 1.2]"
51,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Miguel Pupo,"[1.07, 4.83, 3.37, 5.23, 1.5, 0.83, 3.0, 5.37, 1.57, 1.37]"
52,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Adam Melling,"[3.83, 3.0, 4.27, 0.5, 1.17, 0.87, 0.5, 6.23]"
53,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 10 Watch replay,Kolohe Andino,"[0.87, 0.5, 1.13, 0.93, 0.3, 0.2, 0.3, 3.1, 1.0, 4.27]"
54,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 11 ,Josh Kerr,"[0.2, 0.5, 1.13, 0.27, 0.5, 2.83, 7.9, 1.23, 0.5, 7.23, 0.5, 0.67]"
55,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 11 ,Bede Durbidge,"[1.0, 0.3, 0.57, 7.33, 0.43, 2.5, 2.6, 5.57, 6.67, 0.43, 0.83]"
56,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 11 ,Dion Atkinson,"[0.8, 0.83, 5.0, 0.5, 2.37, 3.93, 1.0, 5.6]"
57,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 12 ,Owen Wright,"[5.83, 3.5, 0.9, 0.23, 4.0, 3.23, 6.83, 0.3, 1.2, 7.33, 8.83, 4.83]"
58,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 12 ,Tiago Pires,"[1.5, 5.9, 1.07, 1.23, 7.03, 0.67, 0.57, 0.9, 2.43, 5.1]"
59,2014,Moche Rip Curl Pro Portugal,Round 1,Heat 12 ,Nat Young,"[7.0, 3.0, 3.27, 1.0, 0.93, 0.5, 0.8, 1.0]"
60,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 1 ,Adam Melling,"[0.63, 6.33, 5.33, 0.87]"
61,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 1 ,Joel Parkinson,"[3.83, 0.3, 4.1, 2.83, 1.1, 0.43]"
62,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 2 ,Jordy Smith,"[6.33, 0.43, 4.6, 3.17, 6.0]"
63,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 2 ,Freddy Patacchia Jr.,"[1.07, 5.83, 3.0, 0.3]"
64,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 3 ,John John Florence,"[2.0, 8.77, 6.07]"
65,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 3 ,Dion Atkinson,"[1.43, 7.67, 5.6, 1.73]"
66,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 4 ,Adriano de Souza,"[8.07, 2.0, 1.0, 0.5, 0.3, 3.0]"
67,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 4 ,Jadson Andre,"[1.5, 0.5, 0.3, 0.93, 0.23, 5.17, 0.57, 0.87, 0.6, 0.3, 0.93]"
68,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 5 ,Bede Durbidge,"[3.0, 0.77, 3.93, 1.33, 2.5, 0.5, 6.5, 4.4]"
69,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 5 ,Owen Wright,"[0.5, 0.37, 1.0, 1.23, 0.17, 1.4, 1.43, 0.73]"
70,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 6 ,Brett Simpson,"[7.33, 1.23, 0.63, 1.0, 5.17]"
71,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 6 ,Gabriel Medina,"[1.33, 5.33, 4.5, 6.73, 0.9, 1.13, 1.33, 0.63, 1.6, 2.23, 5.07]"
72,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 7 ,Aritz Aranburu,"[4.5, 0.83, 7.5]"
73,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 7 ,Kelly Slater,"[0.83, 1.13, 4.17, 1.93, 2.13]"
74,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 8 ,Josh Kerr,"[1.5, 4.83, 3.27, 8.0, 5.27]"
75,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 8 ,Miguel Pupo,"[1.2, 3.83, 4.3, 1.13, 8.77]"
76,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 9 ,Michel Bourez,"[5.0, 1.93, 4.0, 8.6, 0.5, 0.57, 6.5, 1.0]"
77,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 9 ,Sebastian Zietz,"[7.67, 3.83, 0.3, 0.77]"
78,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 10 ,Kai Otton,"[9.37, 0.7, 8.83, 1.17]"
79,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 10 ,Taj Burrow,"[0.73, 0.2, 0.1, 1.5, 0.63, 3.67, 2.33]"
80,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 11 ,Filipe Toledo,"[6.17, 8.83, 5.33, 1.0, 4.4, 3.27, 4.73]"
81,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 11 ,Kolohe Andino,"[3.67, 1.0, 8.17, 0.5, 1.2, 5.0]"
82,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 12 ,Mick Fanning,"[9.43, 4.67, 1.93, 0.2]"
83,2014,Moche Rip Curl Pro Portugal,Round 3,Heat 12 ,Alejo Muniz,"[0.77, 1.17, 0.37, 8.0, 0.17, 0.37, 5.33]"
84,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 1 ,John John Florence,"[0.93, 6.67, 0.63, 7.27, 10.0, 3.67, 0.67]"
85,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 1 ,Adam Melling,"[0.87, 9.63, 4.33, 1.4]"
86,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 1 ,Jordy Smith,"[1.17, 1.83, 5.1, 6.93]"
87,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 2 ,Adriano de Souza,"[8.43, 8.83, 1.1]"
88,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 2 ,Bede Durbidge,"[8.83, 1.83]"
89,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 2 ,Brett Simpson,"[0.57, 1.33, 6.67, 1.13, 2.33, 0.83, 0.23, 0.5]"
90,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 3 ,Josh Kerr,"[6.17, 1.57, 3.0, 1.5, 1.83, 6.93, 1.07]"
91,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 3 ,Aritz Aranburu,"[0.43, 1.13, 5.53]"
92,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 3 ,Michel Bourez,"[0.93, 1.1]"
93,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 4 ,Mick Fanning,"[9.57, 2.4, 5.47, 8.17, 1.47, 6.33]"
94,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 4 ,Filipe Toledo,"[0.57, 0.83, 1.43, 6.33, 1.0, 0.5]"
95,2014,Moche Rip Curl Pro Portugal,Round 4,Heat 4 ,Kai Otton,"[2.67, 0.93, 0.8, 0.23]"
96,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 1 ,Adam Melling,"[2.33, 0.37, 0.43, 2.0, 5.17]"
97,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 1 ,Brett Simpson,"[0.63, 0.6, 4.17, 1.6, 1.73, 0.5]"
98,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 2 ,Jordy Smith,"[0.2, 4.33, 0.83, 4.73, 5.53, 7.43, 5.57, 5.37, 6.17, 1.13]"
99,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 2 ,Bede Durbidge,"[3.83, 1.0, 0.37, 0.6, 1.2, 1.7, 5.8, 0.93, 0.57]"
100,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 3 ,Kai Otton,"[1.23, 5.17, 0.5, 6.33, 7.5, 0.63, 4.83]"
101,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 3 ,Aritz Aranburu,"[4.83, 3.5, 1.2, 1.2]"
102,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 4 ,Filipe Toledo,"[1.5, 2.17, 0.3, 4.67, 0.83, 2.83, 6.73, 7.5]"
103,2014,Moche Rip Curl Pro Portugal,Round 5,Heat 4 ,Michel Bourez,"[1.0, 0.93, 0.57, 2.33, 0.2, 2.93, 1.63, 1.2, 3.8, 3.5, 1.93, 0.5, 0.8]"
104,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 1 ,John John Florence,"[8.0, 5.83, 9.83, 2.9, 0.5]"
105,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 1 ,Adam Melling,"[2.33, 0.2, 4.0, 5.6, 0.93, 1.93, 0.83, 6.23]"
106,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 2 ,Jordy Smith,"[1.6, 2.17, 2.37, 0.93, 5.5, 0.27, 0.2, 6.77, 0.8, 0.17, 3.0]"
107,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 2 ,Adriano de Souza,"[0.63, 4.33, 0.5, 2.17, 6.0, 6.23, 0.8, 4.57]"
108,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 3 ,Kai Otton,"[7.5, 5.0, 5.27, 0.63, 7.0, 0.2, 1.1, 7.3]"
109,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 3 ,Josh Kerr,"[8.0, 1.63, 5.17]"
110,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 4 ,Mick Fanning,"[1.07, 6.5, 1.33, 9.57]"
111,2014,Moche Rip Curl Pro Portugal,Quarterfinal,Heat 4 ,Filipe Toledo,"[0.43, 3.5, 0.57, 0.57, 6.57, 3.53]"
112,2014,Moche Rip Curl Pro Portugal,Semifinal,Heat 1 ,Jordy Smith,"[8.17, 5.67, 8.47, 1.43, 0.27]"
113,2014,Moche Rip Curl Pro Portugal,Semifinal,Heat 1 ,John John Florence,"[5.27, 0.2, 1.5, 2.0, 0.27, 1.0, 1.5]"
114,2014,Moche Rip Curl Pro Portugal,Semifinal,Heat 2 ,Mick Fanning,"[1.2, 3.77, 6.0, 7.17]"
115,2014,Moche Rip Curl Pro Portugal,Semifinal,Heat 2 ,Kai Otton,"[2.33, 1.0, 4.67, 0.97, 0.5, 2.17, 0.83, 1.27, 3.73]"
116,2014,Moche Rip Curl Pro Portugal,Final,Heat 1 ,Mick Fanning,"[5.67, 9.0, 1.33, 1.33, 5.0, 6.5]"
117,2014,Moche Rip Curl Pro Portugal,Final,Heat 1 ,Jordy Smith,[7.67]
0,2014,Billabong Pipe Masters,Round 2,Heat 1 ,Kelly Slater,"[1.13, 0.5, 1.5, 2.93, 6.67, 7.43]"
1,2014,Billabong Pipe Masters,Round 2,Heat 1 ,Reef McIntosh,"[0.77, 2.27, 3.0, 2.0, 4.0]"
2,2014,Billabong Pipe Masters,Round 2,Heat 2 ,Michel Bourez,"[3.33, 1.03, 5.0]"
3,2014,Billabong Pipe Masters,Round 2,Heat 2 ,Makai McNamara,"[1.4, 3.17]"
4,2014,Billabong Pipe Masters,Round 2,Heat 3 ,Dusty Payne,"[1.27, 0.43, 0.93, 3.03, 0.7]"
5,2014,Billabong Pipe Masters,Round 2,Heat 3 ,Jordy Smith,"[1.3, 3.0]"
6,2014,Billabong Pipe Masters,Round 2,Heat 4 ,Nat Young,"[4.5, 0.4, 1.4, 1.6, 2.33, 4.0]"
7,2014,Billabong Pipe Masters,Round 2,Heat 4 ,Mitch Coleborn,"[2.0, 1.1, 1.67, 2.77, 0.33, 0.93]"
8,2014,Billabong Pipe Masters,Round 2,Heat 5 ,Miguel Pupo,"[2.67, 0.83, 0.77, 4.5]"
9,2014,Billabong Pipe Masters,Round 2,Heat 5 ,Raoni Monteiro,"[2.6, 1.33, 1.53, 1.0]"
10,2014,Billabong Pipe Masters,Round 2,Heat 6 ,Filipe Toledo,"[3.67, 0.7, 0.9, 3.97]"
11,2014,Billabong Pipe Masters,Round 2,Heat 6 ,Glenn Hall,"[3.0, 4.07, 0.57, 0.37]"
12,2014,Billabong Pipe Masters,Round 2,Heat 7 ,Adrian Buchan,"[0.83, 1.4, 2.07]"
13,2014,Billabong Pipe Masters,Round 2,Heat 7 ,Travis Logie,"[0.23, 0.77, 0.53]"
14,2014,Billabong Pipe Masters,Round 2,Heat 8 ,Kai Otton,"[3.33, 2.33, 1.7, 3.83]"
15,2014,Billabong Pipe Masters,Round 2,Heat 8 ,Brett Simpson,"[4.4, 2.43]"
16,2014,Billabong Pipe Masters,Round 2,Heat 9 ,Freddy Patacchia Jr.,"[0.5, 1.67, 0.53, 1.07, 2.33, 2.9, 4.0]"
17,2014,Billabong Pipe Masters,Round 2,Heat 9 ,Mitch Crews,"[0.57, 0.57, 0.37, 1.0, 0.37, 0.23]"
18,2014,Billabong Pipe Masters,Round 2,Heat 10 ,Jadson Andre,"[0.73, 2.43, 0.23, 2.4, 3.33]"
19,2014,Billabong Pipe Masters,Round 2,Heat 10 ,Tiago Pires,"[1.23, 0.57, 1.5]"
20,2014,Billabong Pipe Masters,Round 2,Heat 11 ,Julian Wilson,"[0.5, 2.5, 0.13, 2.0, 1.83]"
21,2014,Billabong Pipe Masters,Round 2,Heat 11 ,Dion Atkinson,"[0.67, 0.17]"
22,2014,Billabong Pipe Masters,Round 2,Heat 12 ,Matt Wilkinson,"[0.57, 0.73, 1.3, 1.7, 2.43]"
23,2014,Billabong Pipe Masters,Round 2,Heat 12 ,Aritz Aranburu,"[1.0, 1.07, 2.17, 0.27]"
24,2014,Billabong Pipe Masters,Round 1,Heat 1 ,Joel Parkinson,"[1.33, 6.5, 7.33]"
25,2014,Billabong Pipe Masters,Round 1,Heat 1 ,Glenn Hall,"[2.83, 1.43, 0.9, 1.03]"
26,2014,Billabong Pipe Masters,Round 1,Heat 1 ,Julian Wilson,[1.23]
27,2014,Billabong Pipe Masters,Round 1,Heat 2 ,Sebastian Zietz,"[7.0, 3.27, 0.63, 7.13, 2.0]"
28,2014,Billabong Pipe Masters,Round 1,Heat 2 ,Raoni Monteiro,"[4.5, 0.17, 0.27]"
29,2014,Billabong Pipe Masters,Round 1,Heat 2 ,Michel Bourez,"[1.0, 1.3, 0.77, 1.6, 0.9]"
30,2014,Billabong Pipe Masters,Round 1,Heat 3 ,John John Florence,"[8.93, 7.17]"
31,2014,Billabong Pipe Masters,Round 1,Heat 3 ,Mitch Coleborn,"[0.5, 1.27, 0.73, 0.6, 2.07, 0.9, 0.3, 0.57]"
32,2014,Billabong Pipe Masters,Round 1,Heat 3 ,Matt Wilkinson,"[0.57, 1.23, 1.0, 0.67]"
33,2014,Billabong Pipe Masters,Round 1,Heat 4 ,Adam Melling,"[1.33, 7.0, 8.9]"
34,2014,Billabong Pipe Masters,Round 1,Heat 4 ,Kelly Slater,"[8.1, 1.1, 2.0, 7.7, 3.5]"
35,2014,Billabong Pipe Masters,Round 1,Heat 4 ,Dusty Payne,"[5.17, 8.67, 1.27, 1.1]"
36,2014,Billabong Pipe Masters,Round 1,Heat 5 ,Mick Fanning,"[0.83, 4.83, 7.33, 2.5, 1.07]"
37,2014,Billabong Pipe Masters,Round 1,Heat 5 ,Aritz Aranburu,[]
38,2014,Billabong Pipe Masters,Round 1,Heat 5 ,Makai McNamara,"[1.4, 0.73, 0.8]"
39,2014,Billabong Pipe Masters,Round 1,Heat 6 ,Gabriel Medina,"[3.33, 0.5, 3.17, 5.5, 2.27]"
40,2014,Billabong Pipe Masters,Round 1,Heat 6 ,Reef McIntosh,"[4.17, 0.93, 0.87]"
41,2014,Billabong Pipe Masters,Round 1,Heat 6 ,Dion Atkinson,"[0.93, 1.07, 2.23]"
42,2014,Billabong Pipe Masters,Round 1,Heat 7 ,Jeremy Flores,"[1.0, 7.0, 2.3, 2.0, 1.37]"
43,2014,Billabong Pipe Masters,Round 1,Heat 7 ,Jadson Andre,"[2.0, 1.67, 0.57, 1.9, 1.23]"
44,2014,Billabong Pipe Masters,Round 1,Heat 7 ,Jordy Smith,"[0.5, 1.0, 1.07]"
45,2014,Billabong Pipe Masters,Round 1,Heat 8 ,Kolohe Andino,"[1.43, 3.77, 7.0, 1.97, 0.57, 0.3]"
46,2014,Billabong Pipe Masters,Round 1,Heat 8 ,Freddy Patacchia Jr.,"[0.37, 4.17, 2.6, 0.43, 3.33]"
47,2014,Billabong Pipe Masters,Round 1,Heat 8 ,Travis Logie,[]
48,2014,Billabong Pipe Masters,Round 1,Heat 9 ,Josh Kerr,"[1.77, 4.83, 5.33, 1.57, 5.77, 0.8]"
49,2014,Billabong Pipe Masters,Round 1,Heat 9 ,Brett Simpson,"[0.2, 8.33, 0.43, 1.3]"
50,2014,Billabong Pipe Masters,Round 1,Heat 9 ,Kai Otton,"[0.67, 1.0]"
51,2014,Billabong Pipe Masters,Round 1,Heat 10 ,Owen Wright,"[6.83, 1.77, 8.93, 4.0, 3.47, 8.07, 8.57]"
52,2014,Billabong Pipe Masters,Round 1,Heat 10 ,Adrian Buchan,"[0.5, 4.33, 4.93, 7.77, 0.83, 7.3]"
53,2014,Billabong Pipe Masters,Round 1,Heat 10 ,Mitch Crews,"[0.27, 1.07, 2.67, 5.83, 1.0, 0.8]"
54,2014,Billabong Pipe Masters,Round 1,Heat 11 ,Alejo Muniz,"[2.5, 2.67, 5.77, 0.8]"
55,2014,Billabong Pipe Masters,Round 1,Heat 11 ,Filipe Toledo,"[6.83, 6.07, 1.37, 1.43]"
56,2014,Billabong Pipe Masters,Round 1,Heat 11 ,Nat Young,"[0.93, 0.83, 0.97]"
57,2014,Billabong Pipe Masters,Round 1,Heat 12 ,Bede Durbidge,"[7.27, 7.93, 0.5, 0.63]"
